ID	Label	Type	hasFloatValue	hasUnit
ID	LABEL	TYPE	AT gc:hasFloatValue^^xsd:float	I gc:hasUnit
ex:freqval_caa002a_10	Frequency mode 10 caa002a	gc:FloatValue	115.24	gc:cm-1
ex:freqval_caa002a_11	Frequency mode 11 caa002a	gc:FloatValue	133.35	gc:cm-1
ex:freqval_caa002a_12	Frequency mode 12 caa002a	gc:FloatValue	146.54	gc:cm-1
ex:freqval_caa002a_13	Frequency mode 13 caa002a	gc:FloatValue	215.68	gc:cm-1
ex:freqval_caa002a_14	Frequency mode 14 caa002a	gc:FloatValue	286	gc:cm-1
ex:freqval_caa002a_15	Frequency mode 15 caa002a	gc:FloatValue	299.4	gc:cm-1
ex:freqval_caa002a_16	Frequency mode 16 caa002a	gc:FloatValue	360.53	gc:cm-1
ex:freqval_caa002a_17	Frequency mode 17 caa002a	gc:FloatValue	396.43	gc:cm-1
ex:freqval_caa002a_18	Frequency mode 18 caa002a	gc:FloatValue	457.36	gc:cm-1
ex:freqval_caa002a_19	Frequency mode 19 caa002a	gc:FloatValue	479.76	gc:cm-1
ex:freqval_caa002a_20	Frequency mode 20 caa002a	gc:FloatValue	593.41	gc:cm-1
ex:freqval_caa002a_21	Frequency mode 21 caa002a	gc:FloatValue	697.86	gc:cm-1
ex:freqval_caa002a_22	Frequency mode 22 caa002a	gc:FloatValue	739.21	gc:cm-1
ex:freqval_caa002a_23	Frequency mode 23 caa002a	gc:FloatValue	777.83	gc:cm-1
ex:freqval_caa002a_24	Frequency mode 24 caa002a	gc:FloatValue	1030.71	gc:cm-1
ex:freqval_caa002a_25	Frequency mode 25 caa002a	gc:FloatValue	1046.43	gc:cm-1
ex:freqval_caa002a_26	Frequency mode 26 caa002a	gc:FloatValue	1235.69	gc:cm-1
ex:freqval_caa002a_27	Frequency mode 27 caa002a	gc:FloatValue	1310.51	gc:cm-1
ex:freqval_caa002a_28	Frequency mode 28 caa002a	gc:FloatValue	1424.89	gc:cm-1
ex:freqval_caa002a_29	Frequency mode 29 caa002a	gc:FloatValue	1470.09	gc:cm-1
ex:freqval_caa002a_30	Frequency mode 30 caa002a	gc:FloatValue	1718.61	gc:cm-1
ex:freqval_caa002a_31	Frequency mode 31 caa002a	gc:FloatValue	1748.21	gc:cm-1
ex:freqval_caa002a_32	Frequency mode 32 caa002a	gc:FloatValue	1780.04	gc:cm-1
ex:freqval_caa002a_33	Frequency mode 33 caa002a	gc:FloatValue	3078.26	gc:cm-1
ex:freqval_caa002a_34	Frequency mode 34 caa002a	gc:FloatValue	3154.08	gc:cm-1
ex:freqval_caa002a_35	Frequency mode 35 caa002a	gc:FloatValue	3227.48	gc:cm-1
ex:freqval_caa002a_36	Frequency mode 36 caa002a	gc:FloatValue	3505.92	gc:cm-1
ex:freqval_caa002a_37	Frequency mode 37 caa002a	gc:FloatValue	3546.73	gc:cm-1
ex:freqval_caa002a_38	Frequency mode 38 caa002a	gc:FloatValue	3611.15	gc:cm-1
ex:freqval_caa002a_39	Frequency mode 39 caa002a	gc:FloatValue	3694.62	gc:cm-1
ex:intval_caa002a_1	IR intensity mode 1 caa002a	gc:FloatValue	0.46975	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002a_2	IR intensity mode 2 caa002a	gc:FloatValue	0.02139	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002a_3	IR intensity mode 3 caa002a	gc:FloatValue	0.20553	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002a_4	IR intensity mode 4 caa002a	gc:FloatValue	0.02308	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002a_5	IR intensity mode 5 caa002a	gc:FloatValue	0.00078	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002a_6	IR intensity mode 6 caa002a	gc:FloatValue	0.00033	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002a_7	IR intensity mode 7 caa002a	gc:FloatValue	0.05682	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002a_8	IR intensity mode 8 caa002a	gc:FloatValue	0.25703	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002a_9	IR intensity mode 9 caa002a	gc:FloatValue	0.08706	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002a_10	IR intensity mode 10 caa002a	gc:FloatValue	0.47929	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002a_11	IR intensity mode 11 caa002a	gc:FloatValue	0.27023	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002a_12	IR intensity mode 12 caa002a	gc:FloatValue	0.08293	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002a_13	IR intensity mode 13 caa002a	gc:FloatValue	0.09189	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002a_14	IR intensity mode 14 caa002a	gc:FloatValue	3.53884	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002a_15	IR intensity mode 15 caa002a	gc:FloatValue	0.63628	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002a_16	IR intensity mode 16 caa002a	gc:FloatValue	2.32243	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002a_17	IR intensity mode 17 caa002a	gc:FloatValue	2.16344	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002a_18	IR intensity mode 18 caa002a	gc:FloatValue	0.24994	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002a_19	IR intensity mode 19 caa002a	gc:FloatValue	2.13493	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002a_20	IR intensity mode 20 caa002a	gc:FloatValue	8.03106	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002a_21	IR intensity mode 21 caa002a	gc:FloatValue	0.69629	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002a_22	IR intensity mode 22 caa002a	gc:FloatValue	7.96135	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002a_23	IR intensity mode 23 caa002a	gc:FloatValue	1.5586	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002a_24	IR intensity mode 24 caa002a	gc:FloatValue	1.36681	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002a_25	IR intensity mode 25 caa002a	gc:FloatValue	0.04417	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002a_26	IR intensity mode 26 caa002a	gc:FloatValue	0.1083	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002a_27	IR intensity mode 27 caa002a	gc:FloatValue	0.44533	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002a_28	IR intensity mode 28 caa002a	gc:FloatValue	0.0926	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002a_29	IR intensity mode 29 caa002a	gc:FloatValue	0.96608	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002a_30	IR intensity mode 30 caa002a	gc:FloatValue	2.13128	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002a_31	IR intensity mode 31 caa002a	gc:FloatValue	8.12314	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002a_32	IR intensity mode 32 caa002a	gc:FloatValue	4.42305	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002a_33	IR intensity mode 33 caa002a	gc:FloatValue	0.6743	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002a_34	IR intensity mode 34 caa002a	gc:FloatValue	0.28819	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002a_35	IR intensity mode 35 caa002a	gc:FloatValue	0.28821	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002a_36	IR intensity mode 36 caa002a	gc:FloatValue	2.60374	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002a_37	IR intensity mode 37 caa002a	gc:FloatValue	2.9398	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002a_38	IR intensity mode 38 caa002a	gc:FloatValue	7.22732	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002a_39	IR intensity mode 39 caa002a	gc:FloatValue	2.53462	gc:debyeSquaredPerAmuAngstromSquared
ex:freqval_caa002b_1	Frequency mode 1 caa002b	gc:FloatValue	30.05	gc:cm-1
ex:freqval_caa002b_2	Frequency mode 2 caa002b	gc:FloatValue	22.94	gc:cm-1
ex:freqval_caa002b_3	Frequency mode 3 caa002b	gc:FloatValue	3.24	gc:cm-1
ex:freqval_caa002b_4	Frequency mode 4 caa002b	gc:FloatValue	0.11	gc:cm-1
ex:freqval_caa002b_5	Frequency mode 5 caa002b	gc:FloatValue	0.3	gc:cm-1
ex:freqval_caa002b_6	Frequency mode 6 caa002b	gc:FloatValue	0.5	gc:cm-1
ex:freqval_caa002b_7	Frequency mode 7 caa002b	gc:FloatValue	47.79	gc:cm-1
ex:freqval_caa002b_8	Frequency mode 8 caa002b	gc:FloatValue	55.49	gc:cm-1
ex:freqval_caa002b_9	Frequency mode 9 caa002b	gc:FloatValue	91.05	gc:cm-1
ex:freqval_caa002b_10	Frequency mode 10 caa002b	gc:FloatValue	118.17	gc:cm-1
ex:freqval_caa002b_11	Frequency mode 11 caa002b	gc:FloatValue	158.7	gc:cm-1
ex:freqval_caa002b_12	Frequency mode 12 caa002b	gc:FloatValue	222.48	gc:cm-1
ex:freqval_caa002b_13	Frequency mode 13 caa002b	gc:FloatValue	253.55	gc:cm-1
ex:freqval_caa002b_14	Frequency mode 14 caa002b	gc:FloatValue	308.4	gc:cm-1
ex:freqval_caa002b_15	Frequency mode 15 caa002b	gc:FloatValue	335.12	gc:cm-1
ex:freqval_caa002b_16	Frequency mode 16 caa002b	gc:FloatValue	390.08	gc:cm-1
ex:freqval_caa002b_17	Frequency mode 17 caa002b	gc:FloatValue	415.83	gc:cm-1
ex:freqval_caa002b_18	Frequency mode 18 caa002b	gc:FloatValue	467.57	gc:cm-1
ex:freqval_caa002b_19	Frequency mode 19 caa002b	gc:FloatValue	499.38	gc:cm-1
ex:freqval_caa002b_20	Frequency mode 20 caa002b	gc:FloatValue	630	gc:cm-1
ex:freqval_caa002b_21	Frequency mode 21 caa002b	gc:FloatValue	711.05	gc:cm-1
ex:freqval_caa002b_22	Frequency mode 22 caa002b	gc:FloatValue	755.79	gc:cm-1
ex:freqval_caa002b_23	Frequency mode 23 caa002b	gc:FloatValue	797.92	gc:cm-1
ex:freqval_caa002b_24	Frequency mode 24 caa002b	gc:FloatValue	1027.25	gc:cm-1
ex:freqval_caa002b_25	Frequency mode 25 caa002b	gc:FloatValue	1087.12	gc:cm-1
ex:freqval_caa002b_26	Frequency mode 26 caa002b	gc:FloatValue	1256.31	gc:cm-1
ex:freqval_caa002b_27	Frequency mode 27 caa002b	gc:FloatValue	1325.04	gc:cm-1
ex:freqval_caa002b_28	Frequency mode 28 caa002b	gc:FloatValue	1481.81	gc:cm-1
ex:freqval_caa002b_29	Frequency mode 29 caa002b	gc:FloatValue	1505.68	gc:cm-1
ex:freqval_caa002b_30	Frequency mode 30 caa002b	gc:FloatValue	1736.66	gc:cm-1
ex:freqval_caa002b_31	Frequency mode 31 caa002b	gc:FloatValue	1756.83	gc:cm-1
ex:freqval_caa002b_32	Frequency mode 32 caa002b	gc:FloatValue	1792.2	gc:cm-1
ex:freqval_caa002b_33	Frequency mode 33 caa002b	gc:FloatValue	3085.83	gc:cm-1
ex:freqval_caa002b_34	Frequency mode 34 caa002b	gc:FloatValue	3141.95	gc:cm-1
ex:freqval_caa002b_35	Frequency mode 35 caa002b	gc:FloatValue	3219.04	gc:cm-1
ex:freqval_caa002b_36	Frequency mode 36 caa002b	gc:FloatValue	3510.84	gc:cm-1
ex:freqval_caa002b_37	Frequency mode 37 caa002b	gc:FloatValue	3566.33	gc:cm-1
ex:freqval_caa002b_38	Frequency mode 38 caa002b	gc:FloatValue	3614.78	gc:cm-1
ex:freqval_caa002b_39	Frequency mode 39 caa002b	gc:FloatValue	3694.91	gc:cm-1
ex:intval_caa002b_1	IR intensity mode 1 caa002b	gc:FloatValue	0.11143	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002b_2	IR intensity mode 2 caa002b	gc:FloatValue	0.21636	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002b_3	IR intensity mode 3 caa002b	gc:FloatValue	0.11441	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002b_4	IR intensity mode 4 caa002b	gc:FloatValue	0	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002b_5	IR intensity mode 5 caa002b	gc:FloatValue	3e-05	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002b_6	IR intensity mode 6 caa002b	gc:FloatValue	0.00257	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002b_7	IR intensity mode 7 caa002b	gc:FloatValue	0.06233	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002b_8	IR intensity mode 8 caa002b	gc:FloatValue	0.21071	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002b_9	IR intensity mode 9 caa002b	gc:FloatValue	0.37645	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002b_10	IR intensity mode 10 caa002b	gc:FloatValue	0.21869	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002b_11	IR intensity mode 11 caa002b	gc:FloatValue	0.29318	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002b_12	IR intensity mode 12 caa002b	gc:FloatValue	0.05027	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002b_13	IR intensity mode 13 caa002b	gc:FloatValue	0.04656	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002b_14	IR intensity mode 14 caa002b	gc:FloatValue	0.47081	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002b_15	IR intensity mode 15 caa002b	gc:FloatValue	3.27747	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002b_16	IR intensity mode 16 caa002b	gc:FloatValue	2.55874	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002b_17	IR intensity mode 17 caa002b	gc:FloatValue	0.76527	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002b_18	IR intensity mode 18 caa002b	gc:FloatValue	0.14685	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002b_19	IR intensity mode 19 caa002b	gc:FloatValue	2.71018	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002b_20	IR intensity mode 20 caa002b	gc:FloatValue	9.4071	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002b_21	IR intensity mode 21 caa002b	gc:FloatValue	8.51819	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002b_22	IR intensity mode 22 caa002b	gc:FloatValue	1.51375	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002b_23	IR intensity mode 23 caa002b	gc:FloatValue	0.8635	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002b_24	IR intensity mode 24 caa002b	gc:FloatValue	1.26584	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002b_25	IR intensity mode 25 caa002b	gc:FloatValue	0.03661	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002b_26	IR intensity mode 26 caa002b	gc:FloatValue	0.06099	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002b_27	IR intensity mode 27 caa002b	gc:FloatValue	0.54294	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002b_28	IR intensity mode 28 caa002b	gc:FloatValue	0.14329	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002b_29	IR intensity mode 29 caa002b	gc:FloatValue	0.98823	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002b_30	IR intensity mode 30 caa002b	gc:FloatValue	2.23594	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002b_31	IR intensity mode 31 caa002b	gc:FloatValue	6.9093	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002b_32	IR intensity mode 32 caa002b	gc:FloatValue	4.84237	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002b_33	IR intensity mode 33 caa002b	gc:FloatValue	0.76452	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002b_34	IR intensity mode 34 caa002b	gc:FloatValue	0.36457	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002b_35	IR intensity mode 35 caa002b	gc:FloatValue	0.24956	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002b_36	IR intensity mode 36 caa002b	gc:FloatValue	2.35329	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002b_37	IR intensity mode 37 caa002b	gc:FloatValue	1.61042	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002b_38	IR intensity mode 38 caa002b	gc:FloatValue	9.29367	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa002b_39	IR intensity mode 39 caa002b	gc:FloatValue	2.96136	gc:debyeSquaredPerAmuAngstromSquared
ex:freqval_caa003a_1	Frequency mode 1 caa003a	gc:FloatValue	-135.28	gc:cm-1
ex:freqval_caa003a_2	Frequency mode 2 caa003a	gc:FloatValue	-66.61	gc:cm-1
ex:freqval_caa003a_3	Frequency mode 3 caa003a	gc:FloatValue	0.65	gc:cm-1
ex:freqval_caa003a_4	Frequency mode 4 caa003a	gc:FloatValue	0.17	gc:cm-1
ex:freqval_caa003a_5	Frequency mode 5 caa003a	gc:FloatValue	0.12	gc:cm-1
ex:freqval_caa003a_6	Frequency mode 6 caa003a	gc:FloatValue	15.8	gc:cm-1
ex:freqval_caa003a_7	Frequency mode 7 caa003a	gc:FloatValue	25.4	gc:cm-1
ex:freqval_caa003a_8	Frequency mode 8 caa003a	gc:FloatValue	35.96	gc:cm-1
ex:freqval_caa003a_9	Frequency mode 9 caa003a	gc:FloatValue	56.29	gc:cm-1
ex:freqval_caa003a_10	Frequency mode 10 caa003a	gc:FloatValue	63.97	gc:cm-1
ex:freqval_caa003a_11	Frequency mode 11 caa003a	gc:FloatValue	102.52	gc:cm-1
ex:freqval_caa003a_12	Frequency mode 12 caa003a	gc:FloatValue	142.18	gc:cm-1
ex:freqval_caa003a_13	Frequency mode 13 caa003a	gc:FloatValue	157.97	gc:cm-1
ex:freqval_caa003a_14	Frequency mode 14 caa003a	gc:FloatValue	232.45	gc:cm-1
ex:freqval_caa003a_15	Frequency mode 15 caa003a	gc:FloatValue	243.98	gc:cm-1
ex:freqval_caa003a_16	Frequency mode 16 caa003a	gc:FloatValue	294.24	gc:cm-1
ex:freqval_caa003a_17	Frequency mode 17 caa003a	gc:FloatValue	351.47	gc:cm-1
ex:freqval_caa003a_18	Frequency mode 18 caa003a	gc:FloatValue	387.34	gc:cm-1
ex:freqval_caa003a_19	Frequency mode 19 caa003a	gc:FloatValue	429.62	gc:cm-1
ex:freqval_caa003a_20	Frequency mode 20 caa003a	gc:FloatValue	514.28	gc:cm-1
ex:freqval_caa003a_21	Frequency mode 21 caa003a	gc:FloatValue	699.59	gc:cm-1
ex:freqval_caa003a_22	Frequency mode 22 caa003a	gc:FloatValue	774.71	gc:cm-1
ex:freqval_caa003a_23	Frequency mode 23 caa003a	gc:FloatValue	895.15	gc:cm-1
ex:freqval_caa003a_24	Frequency mode 24 caa003a	gc:FloatValue	1056.76	gc:cm-1
ex:freqval_caa003a_25	Frequency mode 25 caa003a	gc:FloatValue	1116.73	gc:cm-1
ex:freqval_caa003a_26	Frequency mode 26 caa003a	gc:FloatValue	1281.4	gc:cm-1
ex:freqval_caa003a_27	Frequency mode 27 caa003a	gc:FloatValue	1387.57	gc:cm-1
ex:freqval_caa003a_28	Frequency mode 28 caa003a	gc:FloatValue	1488.45	gc:cm-1
ex:freqval_caa003a_29	Frequency mode 29 caa003a	gc:FloatValue	1543.87	gc:cm-1
ex:freqval_caa003a_30	Frequency mode 30 caa003a	gc:FloatValue	1699.77	gc:cm-1
ex:freqval_caa003a_31	Frequency mode 31 caa003a	gc:FloatValue	1730.78	gc:cm-1
ex:freqval_caa003a_32	Frequency mode 32 caa003a	gc:FloatValue	1737.48	gc:cm-1
ex:freqval_caa003a_33	Frequency mode 33 caa003a	gc:FloatValue	2997.97	gc:cm-1
ex:freqval_caa003a_34	Frequency mode 34 caa003a	gc:FloatValue	3092.03	gc:cm-1
ex:freqval_caa003a_35	Frequency mode 35 caa003a	gc:FloatValue	3219.78	gc:cm-1
ex:freqval_caa003a_36	Frequency mode 36 caa003a	gc:FloatValue	3419.83	gc:cm-1
ex:freqval_caa003a_37	Frequency mode 37 caa003a	gc:FloatValue	3590.19	gc:cm-1
ex:freqval_caa003a_38	Frequency mode 38 caa003a	gc:FloatValue	3670.71	gc:cm-1
ex:freqval_caa003a_39	Frequency mode 39 caa003a	gc:FloatValue	3717.27	gc:cm-1
ex:intval_caa003a_1	IR intensity mode 1 caa003a	gc:FloatValue	3.43319	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa003a_2	IR intensity mode 2 caa003a	gc:FloatValue	0.13806	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa003a_3	IR intensity mode 3 caa003a	gc:FloatValue	1e-05	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa003a_4	IR intensity mode 4 caa003a	gc:FloatValue	0	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa003a_5	IR intensity mode 5 caa003a	gc:FloatValue	0	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa003a_6	IR intensity mode 6 caa003a	gc:FloatValue	0.01376	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa003a_7	IR intensity mode 7 caa003a	gc:FloatValue	0.10725	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa003a_8	IR intensity mode 8 caa003a	gc:FloatValue	0.02118	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa003a_9	IR intensity mode 9 caa003a	gc:FloatValue	0.24157	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa003a_10	IR intensity mode 10 caa003a	gc:FloatValue	0.3502	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa003a_11	IR intensity mode 11 caa003a	gc:FloatValue	0.29293	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa003a_12	IR intensity mode 12 caa003a	gc:FloatValue	3.42048	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa003a_13	IR intensity mode 13 caa003a	gc:FloatValue	0.13722	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa003a_14	IR intensity mode 14 caa003a	gc:FloatValue	0.01946	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa003a_15	IR intensity mode 15 caa003a	gc:FloatValue	2.67232	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa003a_16	IR intensity mode 16 caa003a	gc:FloatValue	6.25478	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa003a_17	IR intensity mode 17 caa003a	gc:FloatValue	3.15846	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa003a_18	IR intensity mode 18 caa003a	gc:FloatValue	2.77202	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa003a_19	IR intensity mode 19 caa003a	gc:FloatValue	2.72443	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa003a_20	IR intensity mode 20 caa003a	gc:FloatValue	0.61168	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa003a_21	IR intensity mode 21 caa003a	gc:FloatValue	5.13972	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa003a_22	IR intensity mode 22 caa003a	gc:FloatValue	8.47616	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa003a_23	IR intensity mode 23 caa003a	gc:FloatValue	0.12687	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa003a_24	IR intensity mode 24 caa003a	gc:FloatValue	0.91086	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa003a_25	IR intensity mode 25 caa003a	gc:FloatValue	0.32914	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa003a_26	IR intensity mode 26 caa003a	gc:FloatValue	0.43536	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa003a_27	IR intensity mode 27 caa003a	gc:FloatValue	0.16556	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa003a_28	IR intensity mode 28 caa003a	gc:FloatValue	0.22036	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa003a_29	IR intensity mode 29 caa003a	gc:FloatValue	0.51517	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa003a_30	IR intensity mode 30 caa003a	gc:FloatValue	2.27806	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa003a_31	IR intensity mode 31 caa003a	gc:FloatValue	3.05234	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa003a_32	IR intensity mode 32 caa003a	gc:FloatValue	3.20296	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa003a_33	IR intensity mode 33 caa003a	gc:FloatValue	0.1722	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa003a_34	IR intensity mode 34 caa003a	gc:FloatValue	2.7282	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa003a_35	IR intensity mode 35 caa003a	gc:FloatValue	1.04935	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa003a_36	IR intensity mode 36 caa003a	gc:FloatValue	6.72487	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa003a_37	IR intensity mode 37 caa003a	gc:FloatValue	0.00765	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa003a_38	IR intensity mode 38 caa003a	gc:FloatValue	1.23435	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa003a_39	IR intensity mode 39 caa003a	gc:FloatValue	0.46147	gc:debyeSquaredPerAmuAngstromSquared
ex:zpe_caa001a	Zero-point energy caa001a	gc:FloatValue	0.094038	gc:hartree
ex:enthalpy_caa001a	Enthalpy caa001a	gc:FloatValue	280.339	gc:kiloJoules
ex:entropy_caa001a	Entropy caa001a	gc:FloatValue	470.28	gc:joulePerMoleKelvin
ex:gibbs_caa001a	Gibbs free energy caa001a	gc:FloatValue	140.125	gc:kiloJoules
ex:zpe_caa001b	Zero-point energy caa001b	gc:FloatValue	0.094037	gc:hartree
ex:enthalpy_caa001b	Enthalpy caa001b	gc:FloatValue	280.338	gc:kiloJoules
ex:entropy_caa001b	Entropy caa001b	gc:FloatValue	470.323	gc:joulePerMoleKelvin
ex:gibbs_caa001b	Gibbs free energy caa001b	gc:FloatValue	140.112	gc:kiloJoules
ex:zpe_caa002	Zero-point energy caa002	gc:FloatValue	0.09806	gc:hartree
ex:enthalpy_caa002	Enthalpy caa002	gc:FloatValue	286.379	gc:kiloJoules
ex:entropy_caa002	Entropy caa002	gc:FloatValue	418.694	gc:joulePerMoleKelvin
ex:gibbs_caa002	Gibbs free energy caa002	gc:FloatValue	161.545	gc:kiloJoules
ex:zpe_caa002a	Zero-point energy caa002a	gc:FloatValue	0.096527	gc:hartree
ex:enthalpy_caa002a	Enthalpy caa002a	gc:FloatValue	281.317	gc:kiloJoules
ex:entropy_caa002a	Entropy caa002a	gc:FloatValue	412.115	gc:joulePerMoleKelvin
ex:gibbs_caa002a	Gibbs free energy caa002a	gc:FloatValue	158.444	gc:kiloJoules
ex:zpe_caa002b	Zero-point energy caa002b	gc:FloatValue	0.0981	gc:hartree
ex:enthalpy_caa002b	Enthalpy caa002b	gc:FloatValue	286.244	gc:kiloJoules
ex:entropy_caa002b	Entropy caa002b	gc:FloatValue	414.465	gc:joulePerMoleKelvin
ex:gibbs_caa002b	Gibbs free energy caa002b	gc:FloatValue	162.672	gc:kiloJoules
ex:zpe_caa003a	Zero-point energy caa003a	gc:FloatValue	0.095903	gc:hartree
