ex:peak_caa003a_29	Mode 29 caa003a	gc:FrequencyPeak	ex:freqval_caa003a_29	ex:intval_caa003a_29
ex:peak_caa003a_30	Mode 30 caa003a	gc:FrequencyPeak	ex:freqval_caa003a_30	ex:intval_caa003a_30
ex:peak_caa003a_31	Mode 31 caa003a	gc:FrequencyPeak	ex:freqval_caa003a_31	ex:intval_caa003a_31
ex:peak_caa003a_32	Mode 32 caa003a	gc:FrequencyPeak	ex:freqval_caa003a_32	ex:intval_caa003a_32
ex:peak_caa003a_33	Mode 33 caa003a	gc:FrequencyPeak	ex:freqval_caa003a_33	ex:intval_caa003a_33
ex:peak_caa003a_34	Mode 34 caa003a	gc:FrequencyPeak	ex:freqval_caa003a_34	ex:intval_caa003a_34
ex:peak_caa003a_35	Mode 35 caa003a	gc:FrequencyPeak	ex:freqval_caa003a_35	ex:intval_caa003a_35
ex:peak_caa003a_36	Mode 36 caa003a	gc:FrequencyPeak	ex:freqval_caa003a_36	ex:intval_caa003a_36
ex:peak_caa003a_37	Mode 37 caa003a	gc:FrequencyPeak	ex:freqval_caa003a_37	ex:intval_caa003a_37
ex:peak_caa003a_38	Mode 38 caa003a	gc:FrequencyPeak	ex:freqval_caa003a_38	ex:intval_caa003a_38
ex:peak_caa003a_39	Mode 39 caa003a	gc:FrequencyPeak	ex:freqval_caa003a_39	ex:intval_caa003a_39
ex:peak_caa003b_1	Mode 1 caa003b	gc:FrequencyPeak	ex:freqval_caa003b_1	ex:intval_caa003b_1
ex:peak_caa003b_2	Mode 2 caa003b	gc:FrequencyPeak	ex:freqval_caa003b_2	ex:intval_caa003b_2
ex:peak_caa003b_3	Mode 3 caa003b	gc:FrequencyPeak	ex:freqval_caa003b_3	ex:intval_caa003b_3
ex:peak_caa003b_4	Mode 4 caa003b	gc:FrequencyPeak	ex:freqval_caa003b_4	ex:intval_caa003b_4
ex:peak_caa003b_5	Mode 5 caa003b	gc:FrequencyPeak	ex:freqval_caa003b_5	ex:intval_caa003b_5
ex:peak_caa003b_6	Mode 6 caa003b	gc:FrequencyPeak	ex:freqval_caa003b_6	ex:intval_caa003b_6
ex:peak_caa003b_7	Mode 7 caa003b	gc:FrequencyPeak	ex:freqval_caa003b_7	ex:intval_caa003b_7
ex:peak_caa003b_8	Mode 8 caa003b	gc:FrequencyPeak	ex:freqval_caa003b_8	ex:intval_caa003b_8
ex:peak_caa003b_9	Mode 9 caa003b	gc:FrequencyPeak	ex:freqval_caa003b_9	ex:intval_caa003b_9
ex:peak_caa003b_10	Mode 10 caa003b	gc:FrequencyPeak	ex:freqval_caa003b_10	ex:intval_caa003b_10
ex:peak_caa003b_11	Mode 11 caa003b	gc:FrequencyPeak	ex:freqval_caa003b_11	ex:intval_caa003b_11
ex:peak_caa003b_12	Mode 12 caa003b	gc:FrequencyPeak	ex:freqval_caa003b_12	ex:intval_caa003b_12
ex:peak_caa003b_13	Mode 13 caa003b	gc:FrequencyPeak	ex:freqval_caa003b_13	ex:intval_caa003b_13
ex:peak_caa003b_14	Mode 14 caa003b	gc:FrequencyPeak	ex:freqval_caa003b_14	ex:intval_caa003b_14
ex:peak_caa003b_15	Mode 15 caa003b	gc:FrequencyPeak	ex:freqval_caa003b_15	ex:intval_caa003b_15
ex:peak_caa003b_16	Mode 16 caa003b	gc:FrequencyPeak	ex:freqval_caa003b_16	ex:intval_caa003b_16
ex:peak_caa003b_17	Mode 17 caa003b	gc:FrequencyPeak	ex:freqval_caa003b_17	ex:intval_caa003b_17
ex:peak_caa003b_18	Mode 18 caa003b	gc:FrequencyPeak	ex:freqval_caa003b_18	ex:intval_caa003b_18
ex:peak_caa003b_19	Mode 19 caa003b	gc:FrequencyPeak	ex:freqval_caa003b_19	ex:intval_caa003b_19
ex:peak_caa003b_20	Mode 20 caa003b	gc:FrequencyPeak	ex:freqval_caa003b_20	ex:intval_caa003b_20
ex:peak_caa003b_21	Mode 21 caa003b	gc:FrequencyPeak	ex:freqval_caa003b_21	ex:intval_caa003b_21
ex:peak_caa003b_22	Mode 22 caa003b	gc:FrequencyPeak	ex:freqval_caa003b_22	ex:intval_caa003b_22
ex:peak_caa003b_23	Mode 23 caa003b	gc:FrequencyPeak	ex:freqval_caa003b_23	ex:intval_caa003b_23
ex:peak_caa003b_24	Mode 24 caa003b	gc:FrequencyPeak	ex:freqval_caa003b_24	ex:intval_caa003b_24
ex:peak_caa003b_25	Mode 25 caa003b	gc:FrequencyPeak	ex:freqval_caa003b_25	ex:intval_caa003b_25
ex:peak_caa003b_26	Mode 26 caa003b	gc:FrequencyPeak	ex:freqval_caa003b_26	ex:intval_caa003b_26
ex:peak_caa003b_27	Mode 27 caa003b	gc:FrequencyPeak	ex:freqval_caa003b_27	ex:intval_caa003b_27
ex:peak_caa003b_28	Mode 28 caa003b	gc:FrequencyPeak	ex:freqval_caa003b_28	ex:intval_caa003b_28
ex:peak_caa003b_29	Mode 29 caa003b	gc:FrequencyPeak	ex:freqval_caa003b_29	ex:intval_caa003b_29
ex:peak_caa003b_30	Mode 30 caa003b	gc:FrequencyPeak	ex:freqval_caa003b_30	ex:intval_caa003b_30
ex:peak_caa003b_31	Mode 31 caa003b	gc:FrequencyPeak	ex:freqval_caa003b_31	ex:intval_caa003b_31
ex:peak_caa003b_32	Mode 32 caa003b	gc:FrequencyPeak	ex:freqval_caa003b_32	ex:intval_caa003b_32
ex:peak_caa003b_33	Mode 33 caa003b	gc:FrequencyPeak	ex:freqval_caa003b_33	ex:intval_caa003b_33
ex:peak_caa003b_34	Mode 34 caa003b	gc:FrequencyPeak	ex:freqval_caa003b_34	ex:intval_caa003b_34
ex:peak_caa003b_35	Mode 35 caa003b	gc:FrequencyPeak	ex:freqval_caa003b_35	ex:intval_caa003b_35
ex:peak_caa003b_36	Mode 36 caa003b	gc:FrequencyPeak	ex:freqval_caa003b_36	ex:intval_caa003b_36
ex:peak_caa003b_37	Mode 37 caa003b	gc:FrequencyPeak	ex:freqval_caa003b_37	ex:intval_caa003b_37
ex:peak_caa003b_38	Mode 38 caa003b	gc:FrequencyPeak	ex:freqval_caa003b_38	ex:intval_caa003b_38
ex:peak_caa003b_39	Mode 39 caa003b	gc:FrequencyPeak	ex:freqval_caa003b_39	ex:intval_caa003b_39
ex:peak_caa003c_1	Mode 1 caa003c	gc:FrequencyPeak	ex:freqval_caa003c_1	ex:intval_caa003c_1
ex:peak_caa003c_2	Mode 2 caa003c	gc:FrequencyPeak	ex:freqval_caa003c_2	ex:intval_caa003c_2
ex:peak_caa003c_3	Mode 3 caa003c	gc:FrequencyPeak	ex:freqval_caa003c_3	ex:intval_caa003c_3
ex:peak_caa003c_4	Mode 4 caa003c	gc:FrequencyPeak	ex:freqval_caa003c_4	ex:intval_caa003c_4
ex:peak_caa003c_5	Mode 5 caa003c	gc:FrequencyPeak	ex:freqval_caa003c_5	ex:intval_caa003c_5
ex:peak_caa003c_6	Mode 6 caa003c	gc:FrequencyPeak	ex:freqval_caa003c_6	ex:intval_caa003c_6
ex:peak_caa003c_7	Mode 7 caa003c	gc:FrequencyPeak	ex:freqval_caa003c_7	ex:intval_caa003c_7
ex:peak_caa003c_8	Mode 8 caa003c	gc:FrequencyPeak	ex:freqval_caa003c_8	ex:intval_caa003c_8
ex:peak_caa003c_9	Mode 9 caa003c	gc:FrequencyPeak	ex:freqval_caa003c_9	ex:intval_caa003c_9
ex:peak_caa003c_10	Mode 10 caa003c	gc:FrequencyPeak	ex:freqval_caa003c_10	ex:intval_caa003c_10
ex:peak_caa003c_11	Mode 11 caa003c	gc:FrequencyPeak	ex:freqval_caa003c_11	ex:intval_caa003c_11
ex:peak_caa003c_12	Mode 12 caa003c	gc:FrequencyPeak	ex:freqval_caa003c_12	ex:intval_caa003c_12
ex:peak_caa003c_13	Mode 13 caa003c	gc:FrequencyPeak	ex:freqval_caa003c_13	ex:intval_caa003c_13
ex:peak_caa003c_14	Mode 14 caa003c	gc:FrequencyPeak	ex:freqval_caa003c_14	ex:intval_caa003c_14
ex:peak_caa003c_15	Mode 15 caa003c	gc:FrequencyPeak	ex:freqval_caa003c_15	ex:intval_caa003c_15
ex:peak_caa003c_16	Mode 16 caa003c	gc:FrequencyPeak	ex:freqval_caa003c_16	ex:intval_caa003c_16
ex:peak_caa003c_17	Mode 17 caa003c	gc:FrequencyPeak	ex:freqval_caa003c_17	ex:intval_caa003c_17
ex:peak_caa003c_18	Mode 18 caa003c	gc:FrequencyPeak	ex:freqval_caa003c_18	ex:intval_caa003c_18
ex:peak_caa003c_19	Mode 19 caa003c	gc:FrequencyPeak	ex:freqval_caa003c_19	ex:intval_caa003c_19
ex:peak_caa003c_20	Mode 20 caa003c	gc:FrequencyPeak	ex:freqval_caa003c_20	ex:intval_caa003c_20
ex:peak_caa003c_21	Mode 21 caa003c	gc:FrequencyPeak	ex:freqval_caa003c_21	ex:intval_caa003c_21
ex:peak_caa003c_22	Mode 22 caa003c	gc:FrequencyPeak	ex:freqval_caa003c_22	ex:intval_caa003c_22
ex:peak_caa003c_23	Mode 23 caa003c	gc:FrequencyPeak	ex:freqval_caa003c_23	ex:intval_caa003c_23
ex:peak_caa003c_24	Mode 24 caa003c	gc:FrequencyPeak	ex:freqval_caa003c_24	ex:intval_caa003c_24
ex:peak_caa003c_25	Mode 25 caa003c	gc:FrequencyPeak	ex:freqval_caa003c_25	ex:intval_caa003c_25
ex:peak_caa003c_26	Mode 26 caa003c	gc:FrequencyPeak	ex:freqval_caa003c_26	ex:intval_caa003c_26
ex:peak_caa003c_27	Mode 27 caa003c	gc:FrequencyPeak	ex:freqval_caa003c_27	ex:intval_caa003c_27
ex:peak_caa003c_28	Mode 28 caa003c	gc:FrequencyPeak	ex:freqval_caa003c_28	ex:intval_caa003c_28
ex:peak_caa003c_29	Mode 29 caa003c	gc:FrequencyPeak	ex:freqval_caa003c_29	ex:intval_caa003c_29
ex:peak_caa003c_30	Mode 30 caa003c	gc:FrequencyPeak	ex:freqval_caa003c_30	ex:intval_caa003c_30
ex:peak_caa003c_31	Mode 31 caa003c	gc:FrequencyPeak	ex:freqval_caa003c_31	ex:intval_caa003c_31
ex:peak_caa003c_32	Mode 32 caa003c	gc:FrequencyPeak	ex:freqval_caa003c_32	ex:intval_caa003c_32
ex:peak_caa003c_33	Mode 33 caa003c	gc:FrequencyPeak	ex:freqval_caa003c_33	ex:intval_caa003c_33
ex:peak_caa003c_34	Mode 34 caa003c	gc:FrequencyPeak	ex:freqval_caa003c_34	ex:intval_caa003c_34
ex:peak_caa003c_35	Mode 35 caa003c	gc:FrequencyPeak	ex:freqval_caa003c_35	ex:intval_caa003c_35
ex:peak_caa003c_36	Mode 36 caa003c	gc:FrequencyPeak	ex:freqval_caa003c_36	ex:intval_caa003c_36
ex:peak_caa003c_37	Mode 37 caa003c	gc:FrequencyPeak	ex:freqval_caa003c_37	ex:intval_caa003c_37
ex:peak_caa003c_38	Mode 38 caa003c	gc:FrequencyPeak	ex:freqval_caa003c_38	ex:intval_caa003c_38
ex:peak_caa003c_39	Mode 39 caa003c	gc:FrequencyPeak	ex:freqval_caa003c_39	ex:intval_caa003c_39
ex:peak_caa003d_1	Mode 1 caa003d (imaginary)	gc:FrequencyPeak	ex:freqval_caa003d_1	ex:intval_caa003d_1
ex:peak_caa003d_2	Mode 2 caa003d (imaginary)	gc:FrequencyPeak	ex:freqval_caa003d_2	ex:intval_caa003d_2
ex:peak_caa003d_3	Mode 3 caa003d	gc:FrequencyPeak	ex:freqval_caa003d_3	ex:intval_caa003d_3
ex:peak_caa003d_4	Mode 4 caa003d	gc:FrequencyPeak	ex:freqval_caa003d_4	ex:intval_caa003d_4
ex:peak_caa003d_5	Mode 5 caa003d	gc:FrequencyPeak	ex:freqval_caa003d_5	ex:intval_caa003d_5
ex:peak_caa003d_6	Mode 6 caa003d	gc:FrequencyPeak	ex:freqval_caa003d_6	ex:intval_caa003d_6
ex:peak_caa003d_7	Mode 7 caa003d	gc:FrequencyPeak	ex:freqval_caa003d_7	ex:intval_caa003d_7
ex:peak_caa003d_8	Mode 8 caa003d	gc:FrequencyPeak	ex:freqval_caa003d_8	ex:intval_caa003d_8
ex:peak_caa003d_9	Mode 9 caa003d	gc:FrequencyPeak	ex:freqval_caa003d_9	ex:intval_caa003d_9
ex:peak_caa003d_10	Mode 10 caa003d	gc:FrequencyPeak	ex:freqval_caa003d_10	ex:intval_caa003d_10
ex:peak_caa003d_11	Mode 11 caa003d	gc:FrequencyPeak	ex:freqval_caa003d_11	ex:intval_caa003d_11
ex:peak_caa003d_12	Mode 12 caa003d	gc:FrequencyPeak	ex:freqval_caa003d_12	ex:intval_caa003d_12
ex:peak_caa003d_13	Mode 13 caa003d	gc:FrequencyPeak	ex:freqval_caa003d_13	ex:intval_caa003d_13
ex:peak_caa003d_14	Mode 14 caa003d	gc:FrequencyPeak	ex:freqval_caa003d_14	ex:intval_caa003d_14
ex:peak_caa003d_15	Mode 15 caa003d	gc:FrequencyPeak	ex:freqval_caa003d_15	ex:intval_caa003d_15
ex:peak_caa003d_16	Mode 16 caa003d	gc:FrequencyPeak	ex:freqval_caa003d_16	ex:intval_caa003d_16
ex:peak_caa003d_17	Mode 17 caa003d	gc:FrequencyPeak	ex:freqval_caa003d_17	ex:intval_caa003d_17
ex:peak_caa003d_18	Mode 18 caa003d	gc:FrequencyPeak	ex:freqval_caa003d_18	ex:intval_caa003d_18
ex:peak_caa003d_19	Mode 19 caa003d	gc:FrequencyPeak	ex:freqval_caa003d_19	ex:intval_caa003d_19
ex:peak_caa003d_20	Mode 20 caa003d	gc:FrequencyPeak	ex:freqval_caa003d_20	ex:intval_caa003d_20
ex:peak_caa003d_21	Mode 21 caa003d	gc:FrequencyPeak	ex:freqval_caa003d_21	ex:intval_caa003d_21
ex:peak_caa003d_22	Mode 22 caa003d	gc:FrequencyPeak	ex:freqval_caa003d_22	ex:intval_caa003d_22
ex:peak_caa003d_23	Mode 23 caa003d	gc:FrequencyPeak	ex:freqval_caa003d_23	ex:intval_caa003d_23
ex:peak_caa003d_24	Mode 24 caa003d	gc:FrequencyPeak	ex:freqval_caa003d_24	ex:intval_caa003d_24
ex:peak_caa003d_25	Mode 25 caa003d	gc:FrequencyPeak	ex:freqval_caa003d_25	ex:intval_caa003d_25
ex:peak_caa003d_26	Mode 26 caa003d	gc:FrequencyPeak	ex:freqval_caa003d_26	ex:intval_caa003d_26
ex:peak_caa003d_27	Mode 27 caa003d	gc:FrequencyPeak	ex:freqval_caa003d_27	ex:intval_caa003d_27
ex:peak_caa003d_28	Mode 28 caa003d	gc:FrequencyPeak	ex:freqval_caa003d_28	ex:intval_caa003d_28
ex:peak_caa003d_29	Mode 29 caa003d	gc:FrequencyPeak	ex:freqval_caa003d_29	ex:intval_caa003d_29
ex:peak_caa003d_30	Mode 30 caa003d	gc:FrequencyPeak	ex:freqval_caa003d_30	ex:intval_caa003d_30
ex:peak_caa003d_31	Mode 31 caa003d	gc:FrequencyPeak	ex:freqval_caa003d_31	ex:intval_caa003d_31
ex:peak_caa003d_32	Mode 32 caa003d	gc:FrequencyPeak	ex:freqval_caa003d_32	ex:intval_caa003d_32
ex:peak_caa003d_33	Mode 33 caa003d	gc:FrequencyPeak	ex:freqval_caa003d_33	ex:intval_caa003d_33
ex:peak_caa003d_34	Mode 34 caa003d	gc:FrequencyPeak	ex:freqval_caa003d_34	ex:intval_caa003d_34
ex:peak_caa003d_35	Mode 35 caa003d	gc:FrequencyPeak	ex:freqval_caa003d_35	ex:intval_caa003d_35
ex:peak_caa003d_36	Mode 36 caa003d	gc:FrequencyPeak	ex:freqval_caa003d_36	ex:intval_caa003d_36
ex:peak_caa003d_37	Mode 37 caa003d	gc:FrequencyPeak	ex:freqval_caa003d_37	ex:intval_caa003d_37
ex:peak_caa003d_38	Mode 38 caa003d	gc:FrequencyPeak	ex:freqval_caa003d_38	ex:intval_caa003d_38
ex:peak_caa003d_39	Mode 39 caa003d	gc:FrequencyPeak	ex:freqval_caa003d_39	ex:intval_caa003d_39
ex:peak_caa004a_1	Mode 1 caa004a	gc:FrequencyPeak	ex:freqval_caa004a_1	ex:intval_caa004a_1
ex:peak_caa004a_2	Mode 2 caa004a	gc:FrequencyPeak	ex:freqval_caa004a_2	ex:intval_caa004a_2
ex:peak_caa004a_3	Mode 3 caa004a	gc:FrequencyPeak	ex:freqval_caa004a_3	ex:intval_caa004a_3
ex:peak_caa004a_4	Mode 4 caa004a	gc:FrequencyPeak	ex:freqval_caa004a_4	ex:intval_caa004a_4
ex:peak_caa004a_5	Mode 5 caa004a	gc:FrequencyPeak	ex:freqval_caa004a_5	ex:intval_caa004a_5
ex:peak_caa004a_6	Mode 6 caa004a	gc:FrequencyPeak	ex:freqval_caa004a_6	ex:intval_caa004a_6
ex:peak_caa004a_7	Mode 7 caa004a	gc:FrequencyPeak	ex:freqval_caa004a_7	ex:intval_caa004a_7
ex:peak_caa004a_8	Mode 8 caa004a	gc:FrequencyPeak	ex:freqval_caa004a_8	ex:intval_caa004a_8
ex:peak_caa004a_9	Mode 9 caa004a	gc:FrequencyPeak	ex:freqval_caa004a_9	ex:intval_caa004a_9
ex:peak_caa004a_10	Mode 10 caa004a	gc:FrequencyPeak	ex:freqval_caa004a_10	ex:intval_caa004a_10
ex:peak_caa004a_11	Mode 11 caa004a	gc:FrequencyPeak	ex:freqval_caa004a_11	ex:intval_caa004a_11
ex:peak_caa004a_12	Mode 12 caa004a	gc:FrequencyPeak	ex:freqval_caa004a_12	ex:intval_caa004a_12
ex:peak_caa004a_13	Mode 13 caa004a	gc:FrequencyPeak	ex:freqval_caa004a_13	ex:intval_caa004a_13
ex:peak_caa004a_14	Mode 14 caa004a	gc:FrequencyPeak	ex:freqval_caa004a_14	ex:intval_caa004a_14
ex:peak_caa004a_15	Mode 15 caa004a	gc:FrequencyPeak	ex:freqval_caa004a_15	ex:intval_caa004a_15
ex:peak_caa004a_16	Mode 16 caa004a	gc:FrequencyPeak	ex:freqval_caa004a_16	ex:intval_caa004a_16
ex:peak_caa004a_17	Mode 17 caa004a	gc:FrequencyPeak	ex:freqval_caa004a_17	ex:intval_caa004a_17
ex:peak_caa004a_18	Mode 18 caa004a	gc:FrequencyPeak	ex:freqval_caa004a_18	ex:intval_caa004a_18
ex:peak_caa004a_19	Mode 19 caa004a	gc:FrequencyPeak	ex:freqval_caa004a_19	ex:intval_caa004a_19
ex:peak_caa004a_20	Mode 20 caa004a	gc:FrequencyPeak	ex:freqval_caa004a_20	ex:intval_caa004a_20
ex:peak_caa004a_21	Mode 21 caa004a	gc:FrequencyPeak	ex:freqval_caa004a_21	ex:intval_caa004a_21
ex:peak_caa004a_22	Mode 22 caa004a	gc:FrequencyPeak	ex:freqval_caa004a_22	ex:intval_caa004a_22
ex:peak_caa004a_23	Mode 23 caa004a	gc:FrequencyPeak	ex:freqval_caa004a_23	ex:intval_caa004a_23
ex:peak_caa004a_24	Mode 24 caa004a	gc:FrequencyPeak	ex:freqval_caa004a_24	ex:intval_caa004a_24
ex:peak_caa004a_25	Mode 25 caa004a	gc:FrequencyPeak	ex:freqval_caa004a_25	ex:intval_caa004a_25
ex:peak_caa004a_26	Mode 26 caa004a	gc:FrequencyPeak	ex:freqval_caa004a_26	ex:intval_caa004a_26
ex:peak_caa004a_27	Mode 27 caa004a	gc:FrequencyPeak	ex:freqval_caa004a_27	ex:intval_caa004a_27
ex:peak_caa004a_28	Mode 28 caa004a	gc:FrequencyPeak	ex:freqval_caa004a_28	ex:intval_caa004a_28
ex:peak_caa004a_29	Mode 29 caa004a	gc:FrequencyPeak	ex:freqval_caa004a_29	ex:intval_caa004a_29
ex:peak_caa004a_30	Mode 30 caa004a	gc:FrequencyPeak	ex:freqval_caa004a_30	ex:intval_caa004a_30
ex:peak_caa004a_31	Mode 31 caa004a	gc:FrequencyPeak	ex:freqval_caa004a_31	ex:intval_caa004a_31
ex:peak_caa004a_32	Mode 32 caa004a	gc:FrequencyPeak	ex:freqval_caa004a_32	ex:intval_caa004a_32
ex:peak_caa004a_33	Mode 33 caa004a	gc:FrequencyPeak	ex:freqval_caa004a_33	ex:intval_caa004a_33
ex:peak_caa004a_34	Mode 34 caa004a	gc:FrequencyPeak	ex:freqval_caa004a_34	ex:intval_caa004a_34
ex:peak_caa004a_35	Mode 35 caa004a	gc:FrequencyPeak	ex:freqval_caa004a_35	ex:intval_caa004a_35
ex:peak_caa004a_36	Mode 36 caa004a	gc:FrequencyPeak	ex:freqval_caa004a_36	ex:intval_caa004a_36
ex:peak_caa004a_37	Mode 37 caa004a	gc:FrequencyPeak	ex:freqval_caa004a_37	ex:intval_caa004a_37
ex:peak_caa004a_38	Mode 38 caa004a	gc:FrequencyPeak	ex:freqval_caa004a_38	ex:intval_caa004a_38
ex:peak_caa004a_39	Mode 39 caa004a	gc:FrequencyPeak	ex:freqval_caa004a_39	ex:intval_caa004a_39
ex:peak_caa004b_1	Mode 1 caa004b	gc:FrequencyPeak	ex:freqval_caa004b_1	ex:intval_caa004b_1
ex:peak_caa004b_2	Mode 2 caa004b	gc:FrequencyPeak	ex:freqval_caa004b_2	ex:intval_caa004b_2
ex:peak_caa004b_3	Mode 3 caa004b	gc:FrequencyPeak	ex:freqval_caa004b_3	ex:intval_caa004b_3
ex:peak_caa004b_4	Mode 4 caa004b	gc:FrequencyPeak	ex:freqval_caa004b_4	ex:intval_caa004b_4
ex:peak_caa004b_5	Mode 5 caa004b	gc:FrequencyPeak	ex:freqval_caa004b_5	ex:intval_caa004b_5
ex:peak_caa004b_6	Mode 6 caa004b	gc:FrequencyPeak	ex:freqval_caa004b_6	ex:intval_caa004b_6
ex:peak_caa004b_7	Mode 7 caa004b	gc:FrequencyPeak	ex:freqval_caa004b_7	ex:intval_caa004b_7
ex:peak_caa004b_8	Mode 8 caa004b	gc:FrequencyPeak	ex:freqval_caa004b_8	ex:intval_caa004b_8
ex:peak_caa004b_9	Mode 9 caa004b	gc:FrequencyPeak	ex:freqval_caa004b_9	ex:intval_caa004b_9
ex:peak_caa004b_10	Mode 10 caa004b	gc:FrequencyPeak	ex:freqval_caa004b_10	ex:intval_caa004b_10
ex:peak_caa004b_11	Mode 11 caa004b	gc:FrequencyPeak	ex:freqval_caa004b_11	ex:intval_caa004b_11
ex:peak_caa004b_12	Mode 12 caa004b	gc:FrequencyPeak	ex:freqval_caa004b_12	ex:intval_caa004b_12
ex:peak_caa004b_13	Mode 13 caa004b	gc:FrequencyPeak	ex:freqval_caa004b_13	ex:intval_caa004b_13
ex:peak_caa004b_14	Mode 14 caa004b	gc:FrequencyPeak	ex:freqval_caa004b_14	ex:intval_caa004b_14
ex:peak_caa004b_15	Mode 15 caa004b	gc:FrequencyPeak	ex:freqval_caa004b_15	ex:intval_caa004b_15
ex:peak_caa004b_16	Mode 16 caa004b	gc:FrequencyPeak	ex:freqval_caa004b_16	ex:intval_caa004b_16
ex:peak_caa004b_17	Mode 17 caa004b	gc:FrequencyPeak	ex:freqval_caa004b_17	ex:intval_caa004b_17
ex:peak_caa004b_18	Mode 18 caa004b	gc:FrequencyPeak	ex:freqval_caa004b_18	ex:intval_caa004b_18
ex:peak_caa004b_19	Mode 19 caa004b	gc:FrequencyPeak	ex:freqval_caa004b_19	ex:intval_caa004b_19
ex:peak_caa004b_20	Mode 20 caa004b	gc:FrequencyPeak	ex:freqval_caa004b_20	ex:intval_caa004b_20
ex:peak_caa004b_21	Mode 21 caa004b	gc:FrequencyPeak	ex:freqval_caa004b_21	ex:intval_caa004b_21
ex:peak_caa004b_22	Mode 22 caa004b	gc:FrequencyPeak	ex:freqval_caa004b_22	ex:intval_caa004b_22
ex:peak_caa004b_23	Mode 23 caa004b	gc:FrequencyPeak	ex:freqval_caa004b_23	ex:intval_caa004b_23
ex:peak_caa004b_24	Mode 24 caa004b	gc:FrequencyPeak	ex:freqval_caa004b_24	ex:intval_caa004b_24
ex:peak_caa004b_25	Mode 25 caa004b	gc:FrequencyPeak	ex:freqval_caa004b_25	ex:intval_caa004b_25
ex:peak_caa004b_26	Mode 26 caa004b	gc:FrequencyPeak	ex:freqval_caa004b_26	ex:intval_caa004b_26
ex:peak_caa004b_27	Mode 27 caa004b	gc:FrequencyPeak	ex:freqval_caa004b_27	ex:intval_caa004b_27
ex:peak_caa004b_28	Mode 28 caa004b	gc:FrequencyPeak	ex:freqval_caa004b_28	ex:intval_caa004b_28
ex:peak_caa004b_29	Mode 29 caa004b	gc:FrequencyPeak	ex:freqval_caa004b_29	ex:intval_caa004b_29
ex:peak_caa004b_30	Mode 30 caa004b	gc:FrequencyPeak	ex:freqval_caa004b_30	ex:intval_caa004b_30
ex:peak_caa004b_31	Mode 31 caa004b	gc:FrequencyPeak	ex:freqval_caa004b_31	ex:intval_caa004b_31
ex:peak_caa004b_32	Mode 32 caa004b	gc:FrequencyPeak	ex:freqval_caa004b_32	ex:intval_caa004b_32
ex:peak_caa004b_33	Mode 33 caa004b	gc:FrequencyPeak	ex:freqval_caa004b_33	ex:intval_caa004b_33
ex:peak_caa004b_34	Mode 34 caa004b	gc:FrequencyPeak	ex:freqval_caa004b_34	ex:intval_caa004b_34
ex:peak_caa004b_35	Mode 35 caa004b	gc:FrequencyPeak	ex:freqval_caa004b_35	ex:intval_caa004b_35
ex:peak_caa004b_36	Mode 36 caa004b	gc:FrequencyPeak	ex:freqval_caa004b_36	ex:intval_caa004b_36
ex:peak_caa004b_37	Mode 37 caa004b	gc:FrequencyPeak	ex:freqval_caa004b_37	ex:intval_caa004b_37
ex:peak_caa004b_38	Mode 38 caa004b	gc:FrequencyPeak	ex:freqval_caa004b_38	ex:intval_caa004b_38
ex:peak_caa004b_39	Mode 39 caa004b	gc:FrequencyPeak	ex:freqval_caa004b_39	ex:intval_caa004b_39
ex:peak_caa004c_1	Mode 1 caa004c (imaginary)	gc:FrequencyPeak	ex:freqval_caa004c_1	ex:intval_caa004c_1
ex:peak_caa004c_2	Mode 2 caa004c (imaginary)	gc:FrequencyPeak	ex:freqval_caa004c_2	ex:intval_caa004c_2
ex:peak_caa004c_3	Mode 3 caa004c	gc:FrequencyPeak	ex:freqval_caa004c_3	ex:intval_caa004c_3
ex:peak_caa004c_4	Mode 4 caa004c	gc:FrequencyPeak	ex:freqval_caa004c_4	ex:intval_caa004c_4
ex:peak_caa004c_5	Mode 5 caa004c	gc:FrequencyPeak	ex:freqval_caa004c_5	ex:intval_caa004c_5
ex:peak_caa004c_6	Mode 6 caa004c	gc:FrequencyPeak	ex:freqval_caa004c_6	ex:intval_caa004c_6
ex:peak_caa004c_7	Mode 7 caa004c	gc:FrequencyPeak	ex:freqval_caa004c_7	ex:intval_caa004c_7
ex:peak_caa004c_8	Mode 8 caa004c	gc:FrequencyPeak	ex:freqval_caa004c_8	ex:intval_caa004c_8
ex:peak_caa004c_9	Mode 9 caa004c	gc:FrequencyPeak	ex:freqval_caa004c_9	ex:intval_caa004c_9
ex:peak_caa004c_10	Mode 10 caa004c	gc:FrequencyPeak	ex:freqval_caa004c_10	ex:intval_caa004c_10
ex:peak_caa004c_11	Mode 11 caa004c	gc:FrequencyPeak	ex:freqval_caa004c_11	ex:intval_caa004c_11
ex:peak_caa004c_12	Mode 12 caa004c	gc:FrequencyPeak	ex:freqval_caa004c_12	ex:intval_caa004c_12
ex:peak_caa004c_13	Mode 13 caa004c	gc:FrequencyPeak	ex:freqval_caa004c_13	ex:intval_caa004c_13
ex:peak_caa004c_14	Mode 14 caa004c	gc:FrequencyPeak	ex:freqval_caa004c_14	ex:intval_caa004c_14
ex:peak_caa004c_15	Mode 15 caa004c	gc:FrequencyPeak	ex:freqval_caa004c_15	ex:intval_caa004c_15
