ID	Label	Type	used	generated	wasGeneratedBy	fileURL	sha256	hasMethod	hasBasisSet	hasSolvent	hasSolvationModel	hasRuntyp	hasHssend
ex:file_caa005bIRC-trimmedTZVPP-test_inp	Input file caa005bIRC-trimmedTZVPP-test	ex:InputFile			ex:avogadro_build	file:////home/darren/Projects/active/ont_mm/examples/caa/inputs/caa005bIRC-trimmedTZVPP-test.inp	318fa0a70a88baf7e30dfda0d859d982492587ce05740c35f693dec23b35f1e6						
ex:file_caa005bIRC-trimmedTZVPP-test_dat	Output data caa005bIRC-trimmedTZVPP-test	ex:DataFile			ex:exp_caa005bIRC-trimmedTZVPP-test								
ex:file_caa005bIRC-trimmedTZVPP-test_log	Output log caa005bIRC-trimmedTZVPP-test	ex:LogFile			ex:exp_caa005bIRC-trimmedTZVPP-test	file:////home/darren/Projects/active/ont_mm/examples/caa/outputs/caa005bIRC-trimmedTZVPP-test.log	e0f051999d3d6da4b9710fd55d9cefaf46e0a1207920db5e8b2bf9a90b41479e						
													
ex:exp_caa005bIRCCML_last	Vibrational analysis caa005bIRCCML_last	gc:VibrationalAnalysis	ex:file_caa005bIRCCML_last_inp	ex:file_caa005bIRCCML_last_dat|ex:file_caa005bIRCCML_last_log				wB97X-D	6-21G+(p)	water	PCM	OPTIMIZE	true
ex:file_caa005bIRCCML_last_inp	Input file caa005bIRCCML_last	ex:InputFile			ex:avogadro_build	file:////home/darren/Projects/active/ont_mm/examples/caa/inputs/caa005bIRCCML_last.inp	edf4be407ccf7289d82b13b37501d5833f1d51d89d85581a9f07f69fd0898bfd						
ex:file_caa005bIRCCML_last_dat	Output data caa005bIRCCML_last	ex:DataFile			ex:exp_caa005bIRCCML_last								
ex:file_caa005bIRCCML_last_log	Output log caa005bIRCCML_last	ex:LogFile			ex:exp_caa005bIRCCML_last	file:////home/darren/Projects/active/ont_mm/examples/caa/outputs/caa005bIRCCML_last.log	3e9708a2bc01a85717a9a733a6770c2234ace493c065b2f0d3aef47fd925fb2f						
													
ex:exp_caa005bIRCCML1st-prerelax-631Gdp	Vibrational analysis caa005bIRCCML1st-prerelax-631Gdp	gc:VibrationalAnalysis	ex:file_caa005bIRCCML1st-prerelax-631Gdp_inp	ex:file_caa005bIRCCML1st-prerelax-631Gdp_dat|ex:file_caa005bIRCCML1st-prerelax-631Gdp_log					Custom/mixed basis (BASNAM) - see input file			OPTIMIZE	true
ex:file_caa005bIRCCML1st-prerelax-631Gdp_inp	Input file caa005bIRCCML1st-prerelax-631Gdp	ex:InputFile			ex:avogadro_build	file:////home/darren/Projects/active/ont_mm/examples/caa/inputs/caa005bIRCCML1st-prerelax-631Gdp.inp	c3e47d8b24b2f6afedb7827d7d8a7cef065f82f004a3c6f7c537215b0efd9662						
ex:file_caa005bIRCCML1st-prerelax-631Gdp_dat	Output data caa005bIRCCML1st-prerelax-631Gdp	ex:DataFile			ex:exp_caa005bIRCCML1st-prerelax-631Gdp								
ex:file_caa005bIRCCML1st-prerelax-631Gdp_log	Output log caa005bIRCCML1st-prerelax-631Gdp	ex:LogFile			ex:exp_caa005bIRCCML1st-prerelax-631Gdp	file:////home/darren/Projects/active/ont_mm/examples/caa/outputs/caa005bIRCCML1st-prerelax-631Gdp.log	0352c3742194e0c63d934f2a29bc2647f7e623e00bb226732cc4947c8d569d78						
													
ex:exp_caa005bIRCCML1st	Vibrational analysis caa005bIRCCML1st	gc:VibrationalAnalysis	ex:file_caa005bIRCCML1st_inp	ex:file_caa005bIRCCML1st_dat|ex:file_caa005bIRCCML1st_log				wB97X-D	6-21G+(p)	water	PCM	OPTIMIZE	true
ex:file_caa005bIRCCML1st_inp	Input file caa005bIRCCML1st	ex:InputFile			ex:avogadro_build	file:////home/darren/Projects/active/ont_mm/examples/caa/inputs/caa005bIRCCML1st.inp	6ebbeb282a730ecfad4ec9a5b7bff2fa65c064fb44d2c88e37f04d6bf2daf8ca						
ex:file_caa005bIRCCML1st_dat	Output data caa005bIRCCML1st	ex:DataFile			ex:exp_caa005bIRCCML1st								
ex:file_caa005bIRCCML1st_log	Output log caa005bIRCCML1st	ex:LogFile			ex:exp_caa005bIRCCML1st	file:////home/darren/Projects/active/ont_mm/examples/caa/outputs/caa005bIRCCML1st.log	906dacfad48ed8e76762c35469086e10fa0d20d525ce212c2d0b8e9c9fc87694						
													
ex:exp_caa005bIRCCML1stdef2TZVPP-uhfcheck-nomix	Single point caa005bIRCCML1stdef2TZVPP-uhfcheck-nomix	gc:SinglePoint	ex:file_caa005bIRCCML1stdef2TZVPP-uhfcheck-nomix_inp	ex:file_caa005bIRCCML1stdef2TZVPP-uhfcheck-nomix_dat|ex:file_caa005bIRCCML1stdef2TZVPP-uhfcheck-nomix_log				wB97X-D	Custom/mixed basis (BASNAM) - see input file	water	PCM	ENERGY	
ex:file_caa005bIRCCML1stdef2TZVPP-uhfcheck-nomix_inp	Input file caa005bIRCCML1stdef2TZVPP-uhfcheck-nomix	ex:InputFile			ex:avogadro_build	file:////home/darren/Projects/active/ont_mm/examples/caa/inputs/caa005bIRCCML1stdef2TZVPP-uhfcheck-nomix.inp	198d5fb9e63cf723195ddb2ed050daae8e844c47b9075a060eeef0d2a32613ed						
ex:file_caa005bIRCCML1stdef2TZVPP-uhfcheck-nomix_dat	Output data caa005bIRCCML1stdef2TZVPP-uhfcheck-nomix	ex:DataFile			ex:exp_caa005bIRCCML1stdef2TZVPP-uhfcheck-nomix								
ex:file_caa005bIRCCML1stdef2TZVPP-uhfcheck-nomix_log	Output log caa005bIRCCML1stdef2TZVPP-uhfcheck-nomix	ex:LogFile			ex:exp_caa005bIRCCML1stdef2TZVPP-uhfcheck-nomix	file:////home/darren/Projects/active/ont_mm/examples/caa/outputs/caa005bIRCCML1stdef2TZVPP-uhfcheck-nomix.log	e96c3cd84f184b0cb80f6b28cf29aeb7b2c775c48eb1ace79afc53dfea58662e						
													
ex:exp_caa005bIRCCML1stdef2TZVPP-uhfcheck	Single point caa005bIRCCML1stdef2TZVPP-uhfcheck	gc:SinglePoint	ex:file_caa005bIRCCML1stdef2TZVPP-uhfcheck_inp	ex:file_caa005bIRCCML1stdef2TZVPP-uhfcheck_dat|ex:file_caa005bIRCCML1stdef2TZVPP-uhfcheck_log				wB97X-D	Custom/mixed basis (BASNAM) - see input file	water	PCM	ENERGY	
ex:file_caa005bIRCCML1stdef2TZVPP-uhfcheck_inp	Input file caa005bIRCCML1stdef2TZVPP-uhfcheck	ex:InputFile			ex:avogadro_build	file:////home/darren/Projects/active/ont_mm/examples/caa/inputs/caa005bIRCCML1stdef2TZVPP-uhfcheck.inp	2e1b2ea2c808f483f1f1f0d7f803d16fd53f563629baa7b159ff6a25a5cef457						
ex:file_caa005bIRCCML1stdef2TZVPP-uhfcheck_dat	Output data caa005bIRCCML1stdef2TZVPP-uhfcheck	ex:DataFile			ex:exp_caa005bIRCCML1stdef2TZVPP-uhfcheck								
ex:file_caa005bIRCCML1stdef2TZVPP-uhfcheck_log	Output log caa005bIRCCML1stdef2TZVPP-uhfcheck	ex:LogFile			ex:exp_caa005bIRCCML1stdef2TZVPP-uhfcheck	file:////home/darren/Projects/active/ont_mm/examples/caa/outputs/caa005bIRCCML1stdef2TZVPP-uhfcheck.log	9c179f6e8750e929f18e99b9c0923b25868631e07dc2cc52cd7ac70582459803						
													
ex:exp_caa005bIRCCML1stdef2TZVPP	Vibrational analysis caa005bIRCCML1stdef2TZVPP	gc:VibrationalAnalysis	ex:file_caa005bIRCCML1stdef2TZVPP_inp	ex:file_caa005bIRCCML1stdef2TZVPP_dat|ex:file_caa005bIRCCML1stdef2TZVPP_log				wB97X-D	Custom/mixed basis (BASNAM) - see input file	water	PCM	OPTIMIZE	true
ex:file_caa005bIRCCML1stdef2TZVPP_inp	Input file caa005bIRCCML1stdef2TZVPP	ex:InputFile			ex:avogadro_build	file:////home/darren/Projects/active/ont_mm/examples/caa/inputs/caa005bIRCCML1stdef2TZVPP.inp	ad87949344e8677fd62467c77c89c51f4eb2e47589c7724f7b8c4291a0d70896						
ex:file_caa005bIRCCML1stdef2TZVPP_dat	Output data caa005bIRCCML1stdef2TZVPP	ex:DataFile			ex:exp_caa005bIRCCML1stdef2TZVPP								
ex:file_caa005bIRCCML1stdef2TZVPP_log	Output log caa005bIRCCML1stdef2TZVPP	ex:LogFile			ex:exp_caa005bIRCCML1stdef2TZVPP	file:////home/darren/Projects/active/ont_mm/examples/caa/outputs/caa005bIRCCML1stdef2TZVPP.log	3a8e34b60e62886f81f044717922877325b2dcc8928b2919a95fc0915a5f1ada						
													
ex:exp_caa005bIRCCML1stdef2TZVPPa	Vibrational analysis caa005bIRCCML1stdef2TZVPPa	gc:VibrationalAnalysis	ex:file_caa005bIRCCML1stdef2TZVPPa_inp	ex:file_caa005bIRCCML1stdef2TZVPPa_dat|ex:file_caa005bIRCCML1stdef2TZVPPa_log				wB97X-D	Custom/mixed basis (BASNAM) - see input file	water	PCM	OPTIMIZE	true
ex:file_caa005bIRCCML1stdef2TZVPPa_inp	Input file caa005bIRCCML1stdef2TZVPPa	ex:InputFile			ex:avogadro_build	file:////home/darren/Projects/active/ont_mm/examples/caa/inputs/caa005bIRCCML1stdef2TZVPPa.inp	67637a5b3aacc16d0a672473b6d8c10de31df2fe11b791ba1d151c5048e652aa						
ex:file_caa005bIRCCML1stdef2TZVPPa_dat	Output data caa005bIRCCML1stdef2TZVPPa	ex:DataFile			ex:exp_caa005bIRCCML1stdef2TZVPPa								
ex:file_caa005bIRCCML1stdef2TZVPPa_log	Output log caa005bIRCCML1stdef2TZVPPa	ex:LogFile			ex:exp_caa005bIRCCML1stdef2TZVPPa	file:////home/darren/Projects/active/ont_mm/examples/caa/outputs/caa005bIRCCML1stdef2TZVPPa.log	effb6da61aab6ff70728374dd53e0c29e51fcd7737131c6e5913cafa8f9d6bec						
													
ex:exp_caa005bIRCCML1stdef2TZVPPb	Vibrational analysis caa005bIRCCML1stdef2TZVPPb	gc:VibrationalAnalysis	ex:file_caa005bIRCCML1stdef2TZVPPb_inp	ex:file_caa005bIRCCML1stdef2TZVPPb_dat|ex:file_caa005bIRCCML1stdef2TZVPPb_log					Custom/mixed basis (BASNAM) - see input file			OPTIMIZE	true
ex:file_caa005bIRCCML1stdef2TZVPPb_inp	Input file caa005bIRCCML1stdef2TZVPPb	ex:InputFile			ex:avogadro_build	file:////home/darren/Projects/active/ont_mm/examples/caa/inputs/caa005bIRCCML1stdef2TZVPPb.inp	613f4dee243d9cd03b4690c64b629dfd11b7d378a3ed96666d341d7f2047218d						
ex:file_caa005bIRCCML1stdef2TZVPPb_dat	Output data caa005bIRCCML1stdef2TZVPPb	ex:DataFile			ex:exp_caa005bIRCCML1stdef2TZVPPb								
ex:file_caa005bIRCCML1stdef2TZVPPb_log	Output log caa005bIRCCML1stdef2TZVPPb	ex:LogFile			ex:exp_caa005bIRCCML1stdef2TZVPPb	file:////home/darren/Projects/active/ont_mm/examples/caa/outputs/caa005bIRCCML1stdef2TZVPPb.log	0d7c9cbc31ff5f59f518543befbd774fd9949620c9b645416b7ca5138471f81a						
													
ex:exp_caa005bIRCCML1stdef2TZVPPc	Vibrational analysis caa005bIRCCML1stdef2TZVPPc	gc:VibrationalAnalysis	ex:file_caa005bIRCCML1stdef2TZVPPc_inp	ex:file_caa005bIRCCML1stdef2TZVPPc_dat|ex:file_caa005bIRCCML1stdef2TZVPPc_log					Custom/mixed basis (BASNAM) - see input file			OPTIMIZE	true
ex:file_caa005bIRCCML1stdef2TZVPPc_inp	Input file caa005bIRCCML1stdef2TZVPPc	ex:InputFile			ex:avogadro_build	file:////home/darren/Projects/active/ont_mm/examples/caa/inputs/caa005bIRCCML1stdef2TZVPPc.inp	f165ca86031f570c00d47c548be4a8e270008bb4ec3004a00c9a80ae67ab188a						
ex:file_caa005bIRCCML1stdef2TZVPPc_dat	Output data caa005bIRCCML1stdef2TZVPPc	ex:DataFile			ex:exp_caa005bIRCCML1stdef2TZVPPc								
ex:file_caa005bIRCCML1stdef2TZVPPc_log	Output log caa005bIRCCML1stdef2TZVPPc	ex:LogFile			ex:exp_caa005bIRCCML1stdef2TZVPPc	file:////home/darren/Projects/active/ont_mm/examples/caa/outputs/caa005bIRCCML1stdef2TZVPPc.log	338b062bfc41300d40f1a9c3f07361136761e3187164efdeea41eadb6a07a5c6						
													
ex:exp_caa005bIRCCML1stdef2TZVPPd	Vibrational analysis caa005bIRCCML1stdef2TZVPPd	gc:VibrationalAnalysis	ex:file_caa005bIRCCML1stdef2TZVPPd_inp	ex:file_caa005bIRCCML1stdef2TZVPPd_dat|ex:file_caa005bIRCCML1stdef2TZVPPd_log					Custom/mixed basis (BASNAM) - see input file			OPTIMIZE	true
ex:file_caa005bIRCCML1stdef2TZVPPd_inp	Input file caa005bIRCCML1stdef2TZVPPd	ex:InputFile			ex:avogadro_build	file:////home/darren/Projects/active/ont_mm/examples/caa/inputs/caa005bIRCCML1stdef2TZVPPd.inp	1ea8508735a6d27f465ff9d8ad9490fdf58a4e6b36b55e5d8c0706c6f8812a91						
ex:file_caa005bIRCCML1stdef2TZVPPd_dat	Output data caa005bIRCCML1stdef2TZVPPd	ex:DataFile			ex:exp_caa005bIRCCML1stdef2TZVPPd								
ex:file_caa005bIRCCML1stdef2TZVPPd_log	Output log caa005bIRCCML1stdef2TZVPPd	ex:LogFile			ex:exp_caa005bIRCCML1stdef2TZVPPd	file:////home/darren/Projects/active/ont_mm/examples/caa/outputs/caa005bIRCCML1stdef2TZVPPd.log	5ceceacc4575f36e71133ec12b577db324b6496b17e967f77cd4431f4b3b771c						
													
ex:exp_caa005bIRCCML1stdef2TZVPPe	Vibrational analysis caa005bIRCCML1stdef2TZVPPe	gc:VibrationalAnalysis	ex:file_caa005bIRCCML1stdef2TZVPPe_inp	ex:file_caa005bIRCCML1stdef2TZVPPe_dat|ex:file_caa005bIRCCML1stdef2TZVPPe_log					Custom/mixed basis (BASNAM) - see input file			OPTIMIZE	true
ex:file_caa005bIRCCML1stdef2TZVPPe_inp	Input file caa005bIRCCML1stdef2TZVPPe	ex:InputFile			ex:avogadro_build	file:////home/darren/Projects/active/ont_mm/examples/caa/inputs/caa005bIRCCML1stdef2TZVPPe.inp	1db57029a8396f14dc830d9c49c9c6a3a0dada7a60d013598e359fc0ee7b4987						
ex:file_caa005bIRCCML1stdef2TZVPPe_dat	Output data caa005bIRCCML1stdef2TZVPPe	ex:DataFile			ex:exp_caa005bIRCCML1stdef2TZVPPe								
ex:file_caa005bIRCCML1stdef2TZVPPe_log	Output log caa005bIRCCML1stdef2TZVPPe	ex:LogFile			ex:exp_caa005bIRCCML1stdef2TZVPPe	file:////home/darren/Projects/active/ont_mm/examples/caa/outputs/caa005bIRCCML1stdef2TZVPPe.log	8eded2a0d8fe730a67ac81625b27ac125dcac46f77b2a78eacaf402104a4871d						
													
ex:exp_caa005bTSa	Saddle point caa005bTSa	gc:SaddlePoint	ex:file_caa005bTSa_inp	ex:file_caa005bTSa_dat|ex:file_caa005bTSa_log				wB97X-D	6-21G+(p)	water	PCM	SADPOINT	true
ex:file_caa005bTSa_inp	Input file caa005bTSa	ex:InputFile			ex:avogadro_build	file:////home/darren/Projects/active/ont_mm/examples/caa/inputs/caa005bTSa.inp	e3426c66e6be1f5956e4d518ddebd2cda629521eb7c2db12112f17aeca567239						
ex:file_caa005bTSa_dat	Output data caa005bTSa	ex:DataFile			ex:exp_caa005bTSa								
ex:file_caa005bTSa_log	Output log caa005bTSa	ex:LogFile			ex:exp_caa005bTSa	file:////home/darren/Projects/active/ont_mm/examples/caa/outputs/caa005bTSa.log	db091b79ade8a0cd8770df107a8db0c181182ef3fa235fdc6038c910fe2220dd						
													
ex:exp_caa005bTSaIRCb	IRC (backward) caa005bTSaIRCb	gc:IRC	ex:file_caa005bTSaIRCb_inp	ex:file_caa005bTSaIRCb_dat|ex:file_caa005bTSaIRCb_log				wB97X-D	6-21G+(p)	water	PCM	IRC	
ex:file_caa005bTSaIRCb_inp	Input file caa005bTSaIRCb	ex:InputFile			ex:avogadro_build	file:////home/darren/Projects/active/ont_mm/examples/caa/inputs/caa005bTSaIRCb.inp	7e75604f774aa1565f01500d4d5bf76532fc1181c3349ab057bdcb51665d148b						
ex:file_caa005bTSaIRCb_dat	Output data caa005bTSaIRCb	ex:DataFile			ex:exp_caa005bTSaIRCb								
ex:file_caa005bTSaIRCb_log	Output log caa005bTSaIRCb	ex:LogFile			ex:exp_caa005bTSaIRCb	file:////home/darren/Projects/active/ont_mm/examples/caa/outputs/caa005bTSaIRCb.log	527e137bb7dc119e5ea7763ad63cb4b0159cfd887d90a4db83e00d7a963b9785						
													
ex:exp_caa005bTSaIRCf	IRC (forward) caa005bTSaIRCf	gc:IRC	ex:file_caa005bTSaIRCf_inp	ex:file_caa005bTSaIRCf_dat|ex:file_caa005bTSaIRCf_log				wB97X-D	6-21G+(p)	water	PCM	IRC	
ex:file_caa005bTSaIRCf_inp	Input file caa005bTSaIRCf	ex:InputFile			ex:avogadro_build	file:////home/darren/Projects/active/ont_mm/examples/caa/inputs/caa005bTSaIRCf.inp	1085be98c6bad4fdc9d5b8bb6dd64f6360eca2148a3fb34e29cfb9064afba6f1						
ex:file_caa005bTSaIRCf_dat	Output data caa005bTSaIRCf	ex:DataFile			ex:exp_caa005bTSaIRCf								
ex:file_caa005bTSaIRCf_log	Output log caa005bTSaIRCf	ex:LogFile			ex:exp_caa005bTSaIRCf	file:////home/darren/Projects/active/ont_mm/examples/caa/outputs/caa005bTSaIRCf.log	62e0743b76cf1065e0db60f69deb24b6758b7ecbca072d226fed5b764ebea0ff						
													
ex:exp_caa005bTSb-hess	Vibrational analysis caa005bTSb-hess	gc:VibrationalAnalysis	ex:file_caa005bTSb-hess_inp	ex:file_caa005bTSb-hess_dat|ex:file_caa005bTSb-hess_log				wB97X-D	6-31G(d,p)	water	PCM	HESSIAN	
ex:file_caa005bTSb-hess_inp	Input file caa005bTSb-hess	ex:InputFile			ex:avogadro_build	file:////home/darren/Projects/active/ont_mm/examples/caa/inputs/caa005bTSb-hess.inp	7d3a38897b2cd5d34630f722c9fd84f456f878ef6030cf2b20393ec884753443						
ex:file_caa005bTSb-hess_dat	Output data caa005bTSb-hess	ex:DataFile			ex:exp_caa005bTSb-hess								
ex:file_caa005bTSb-hess_log	Output log caa005bTSb-hess	ex:LogFile			ex:exp_caa005bTSb-hess	file:////home/darren/Projects/active/ont_mm/examples/caa/outputs/caa005bTSb-hess.log	c0ce43e8d0325f9118b1c0def8248c193eb686eae5db3a14f2c85ef597b5c11a						
													
ex:exp_caa005bTSb-pcseg2	Single point caa005bTSb-pcseg2	gc:SinglePoint	ex:file_caa005bTSb-pcseg2_inp	ex:file_caa005bTSb-pcseg2_dat|ex:file_caa005bTSb-pcseg2_log				wB97X-D	Custom/mixed basis (BASNAM) - see input file	water	PCM	ENERGY	
ex:file_caa005bTSb-pcseg2_inp	Input file caa005bTSb-pcseg2	ex:InputFile			ex:avogadro_build	file:////home/darren/Projects/active/ont_mm/examples/caa/inputs/caa005bTSb-pcseg2.inp	5c43e27ebb82df6644b00741cef65410fcdeb4e5dc1684b50a7ce15cc9abd6ec						
ex:file_caa005bTSb-pcseg2_dat	Output data caa005bTSb-pcseg2	ex:DataFile			ex:exp_caa005bTSb-pcseg2								
ex:file_caa005bTSb-pcseg2_log	Output log caa005bTSb-pcseg2	ex:LogFile			ex:exp_caa005bTSb-pcseg2	file:////home/darren/Projects/active/ont_mm/examples/caa/outputs/caa005bTSb-pcseg2.log	b87d89ea9a487d2d0f98135ea130dfb3733b78b136273a7941657e229363aa68						
													
ex:exp_caa005bTSb	Saddle point caa005bTSb	gc:SaddlePoint	ex:file_caa005bTSb_inp	ex:file_caa005bTSb_dat|ex:file_caa005bTSb_log					Basis set specified in $DATA block - not automatically extracted			SADPOINT	true
ex:file_caa005bTSb_inp	Input file caa005bTSb	ex:InputFile			ex:avogadro_build	file:////home/darren/Projects/active/ont_mm/examples/caa/inputs/caa005bTSb.inp	95f3bb34eb0a66644003e63851b39bae716816bfce7103c75bb33c1a593d856f						
ex:file_caa005bTSb_dat	Output data caa005bTSb	ex:DataFile			ex:exp_caa005bTSb								
ex:file_caa005bTSb_log	Output log caa005bTSb	ex:LogFile			ex:exp_caa005bTSb	file:////home/darren/Projects/active/ont_mm/examples/caa/outputs/caa005bTSb.log	754058bc6e48016d96aaccd27dc775cb8feb3bf6e2b281b98585eea3e9bdbe29						
													
ex:exp_caa006a	Single point caa006a	gc:SinglePoint	ex:file_caa006a_inp	ex:file_caa006a_dat|ex:file_caa006a_log				CCSD(T)	aug-cc-pVTZ	water	PCM	ENERGY	
ex:file_caa006a_inp	Input file caa006a	ex:InputFile			ex:avogadro_build	file:////home/darren/Projects/active/ont_mm/examples/caa/inputs/caa006a.inp	287bdb9b75c2fc737b7d188c9ab036f6bdc54ae5324f3d78ba2b2e9f62b945fe						
ex:file_caa006a_dat	Output data caa006a	ex:DataFile			ex:exp_caa006a								
ex:file_caa006a_log	Output log caa006a	ex:LogFile			ex:exp_caa006a	file:////home/darren/Projects/active/ont_mm/examples/caa/outputs/caa006a.log	202650957c2a8194e7169383d3dc5afd210ec4ff7f5049017bd54efceb097e99						
													
ex:exp_caa006b	Single point caa006b	gc:SinglePoint	ex:file_caa006b_inp	ex:file_caa006b_dat|ex:file_caa006b_log				CCSD(T)	aug-cc-pVTZ	water	PCM	ENERGY	
ex:file_caa006b_inp	Input file caa006b	ex:InputFile			ex:exp_caa006a	file:////home/darren/Projects/active/ont_mm/examples/caa/inputs/caa006b.inp	987c372be06e3e0e31e2b6cf5347fbb4a2f7860da19ef9f047f8e635d7da55be						
ex:file_caa006b_dat	Output data caa006b	ex:DataFile			ex:exp_caa006b								
ex:file_caa006b_log	Output log caa006b	ex:LogFile			ex:exp_caa006b	file:////home/darren/Projects/active/ont_mm/examples/caa/outputs/caa006b.log	55627e65a43d58f20c0738702c4979f6062990725f620af8b268dc893fb20de5						
													
ex:exp_caa006c	Single point caa006c	gc:SinglePoint	ex:file_caa006c_inp	ex:file_caa006c_dat|ex:file_caa006c_log				CCSD(T)	aug-cc-pVTZ	water	PCM	ENERGY	
ex:file_caa006c_inp	Input file caa006c	ex:InputFile			ex:exp_caa006b	file:////home/darren/Projects/active/ont_mm/examples/caa/inputs/caa006c.inp	e8d777ac574efa05d2638046afe751b4d2d383b2f7b5aedf5c953f0c589ea657						
ex:file_caa006c_dat	Output data caa006c	ex:DataFile			ex:exp_caa006c								
ex:file_caa006c_log	Output log caa006c	ex:LogFile			ex:exp_caa006c	file:////home/darren/Projects/active/ont_mm/examples/caa/outputs/caa006c.log	4c54491a2810bd9746abd4460eb6b212d4075c04e3b8fe25681fba7d27602d72						
													
ex:exp_caa007a-pcseg2	Single point caa007a-pcseg2	gc:SinglePoint	ex:file_caa007a-pcseg2_inp	ex:file_caa007a-pcseg2_dat|ex:file_caa007a-pcseg2_log				wB97X-D	Custom/mixed basis (BASNAM) - see input file	water	PCM	ENERGY	
ex:file_caa007a-pcseg2_inp	Input file caa007a-pcseg2	ex:InputFile			ex:avogadro_build	file:////home/darren/Projects/active/ont_mm/examples/caa/inputs/caa007a-pcseg2.inp	07608cac5ff5567d0965a8b6318a8876f6aa012c711cc9069e9cf9c2cfb40de8						
ex:file_caa007a-pcseg2_dat	Output data caa007a-pcseg2	ex:DataFile			ex:exp_caa007a-pcseg2								
ex:file_caa007a-pcseg2_log	Output log caa007a-pcseg2	ex:LogFile			ex:exp_caa007a-pcseg2	file:////home/darren/Projects/active/ont_mm/examples/caa/outputs/caa007a-pcseg2.log	0201f06ad04a1d263d083f2f0eb77e2513730242e7f3bc736d8d1fd8d66318e9						
													
ex:exp_caa007b-pcseg2	Single point caa007b-pcseg2	gc:SinglePoint	ex:file_caa007b-pcseg2_inp	ex:file_caa007b-pcseg2_dat|ex:file_caa007b-pcseg2_log				wB97X-D	Custom/mixed basis (BASNAM) - see input file	water	PCM	ENERGY	
ex:file_caa007b-pcseg2_inp	Input file caa007b-pcseg2	ex:InputFile			ex:avogadro_build	file:////home/darren/Projects/active/ont_mm/examples/caa/inputs/caa007b-pcseg2.inp	70ae823c70a28ab6407ec224f0e2e48c8b679f05b49bfc5048b4ee6a04e0fc4f						
ex:file_caa007b-pcseg2_dat	Output data caa007b-pcseg2	ex:DataFile			ex:exp_caa007b-pcseg2								
ex:file_caa007b-pcseg2_log	Output log caa007b-pcseg2	ex:LogFile			ex:exp_caa007b-pcseg2	file:////home/darren/Projects/active/ont_mm/examples/caa/outputs/caa007b-pcseg2.log	87558340902e3e6fd55498166f603d7951e005b1a65352e219c62f2bd92da566						
													
ex:exp_caa007b	Vibrational analysis caa007b	gc:VibrationalAnalysis	ex:file_caa007b_inp	ex:file_caa007b_dat|ex:file_caa007b_log				wB97X-D	6-31G(d,p)	water	PCM	OPTIMIZE	true
ex:file_caa007b_inp	Input file caa007b	ex:InputFile			ex:avogadro_build	file:////home/darren/Projects/active/ont_mm/examples/caa/inputs/caa007b.inp	ba79bf214044b92e3596972e1231fba3666a9181314c51993449a201e644f61b						
ex:file_caa007b_dat	Output data caa007b	ex:DataFile			ex:exp_caa007b								
ex:file_caa007b_log	Output log caa007b	ex:LogFile			ex:exp_caa007b	file:////home/darren/Projects/active/ont_mm/examples/caa/outputs/caa007b.log	0b3ee45312892058554fd1944a5c3b8788aef3d2f0aab71dc1b67e8f8cc6a333						
													
ex:exp_caa008-aldehyde-bare	Vibrational analysis caa008-aldehyde-bare	gc:VibrationalAnalysis	ex:file_caa008-aldehyde-bare_inp	ex:file_caa008-aldehyde-bare_dat|ex:file_caa008-aldehyde-bare_log				wB97X-D	6-31G(d,p)	water	PCM	OPTIMIZE	true
ex:file_caa008-aldehyde-bare_inp	Input file caa008-aldehyde-bare	ex:InputFile			ex:avogadro_build	file:////home/darren/Projects/active/ont_mm/examples/caa/inputs/caa008-aldehyde-bare.inp	f4a6d75e3e0e6db9b71b4321e3eded811591313f2d79cdd6f7d96298684b6150						
ex:file_caa008-aldehyde-bare_dat	Output data caa008-aldehyde-bare	ex:DataFile			ex:exp_caa008-aldehyde-bare								
ex:file_caa008-aldehyde-bare_log	Output log caa008-aldehyde-bare	ex:LogFile			ex:exp_caa008-aldehyde-bare	file:////home/darren/Projects/active/ont_mm/examples/caa/outputs/caa008-aldehyde-bare.log	1e561b6b134a0a7c7ceb1c6edfbf6a51f821a7ed8936076d9e82eb2b3b3e7feb						
													
ex:exp_caa008-aldehyde-pcseg2	Single point caa008-aldehyde-pcseg2	gc:SinglePoint	ex:file_caa008-aldehyde-pcseg2_inp	ex:file_caa008-aldehyde-pcseg2_dat|ex:file_caa008-aldehyde-pcseg2_log				wB97X-D	PCSEG-2	water	PCM	ENERGY	
ex:file_caa008-aldehyde-pcseg2_inp	Input file caa008-aldehyde-pcseg2	ex:InputFile			ex:avogadro_build	file:////home/darren/Projects/active/ont_mm/examples/caa/inputs/caa008-aldehyde-pcseg2.inp	b9919c068ff2353da561a4cee5e86a590f7498a7b6cf35d6de5654202de11757						
ex:file_caa008-aldehyde-pcseg2_dat	Output data caa008-aldehyde-pcseg2	ex:DataFile			ex:exp_caa008-aldehyde-pcseg2								
ex:file_caa008-aldehyde-pcseg2_log	Output log caa008-aldehyde-pcseg2	ex:LogFile			ex:exp_caa008-aldehyde-pcseg2	file:////home/darren/Projects/active/ont_mm/examples/caa/outputs/caa008-aldehyde-pcseg2.log	878d7de3b83a980f52cde4aa4977633ac5c2bb9d6dd7ff5d8eb8fc76753e10bf						
													
